Landing Page,Source,Sessions,% New Sessions,New Users,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate
/loi/jocn,sfx.lib.ncku.edu.tw:3410,7,0.00%,0,0.00%,3.14,0:00:29,0,$0.00,0.00%
/loi/jocn,sfx.library.vanderbilt.edu,7,100.00%,7,0.00%,6.29,0:02:23,0,$0.00,0.00%
/loi/jocn,sfx.ntu.ac.uk,7,100.00%,7,0.00%,10.43,0:02:48,0,$0.00,0.00%
/loi/jocn,sfx.ucl.ac.uk,7,0.00%,0,0.00%,13.57,0:01:39,0,$0.00,0.00%
/loi/jocn,sfx.unibo.it,7,100.00%,7,0.00%,6.29,0:00:43,0,$0.00,0.00%
/loi/jocn,sfx.unimelb.hosted.exlibrisgroup.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/jocn,sfx.unimi.it,7,0.00%,0,0.00%,9.43,0:01:23,0,$0.00,0.00%
/loi/jocn,sfx.unimi.it.pros.lib.unimi.it,7,100.00%,7,0.00%,8.29,0:01:07,0,$0.00,0.00%
/loi/jocn,sfx.usaco.co.jp,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/jocn,sfx.usask.ca,7,100.00%,7,0.00%,4.14,0:00:46,0,$0.00,0.00%
/loi/jocn,sfx3.usaco.co.jp,7,100.00%,7,0.00%,4.14,0:00:21,0,$0.00,0.00%
/loi/jocn,sfx4.usaco.co.jp,7,100.00%,7,0.00%,18.71,0:02:35,0,$0.00,0.00%
/loi/jocn,sfx7.usaco.co.jp,7,100.00%,7,0.00%,4.14,0:00:04,0,$0.00,0.00%
/loi/jocn,sfxna12.hosted.exlibrisgroup.com,7,0.00%,0,0.00%,11.43,0:03:21,0,$0.00,0.00%
/loi/jocn,shib.manchester.ac.uk,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/jocn,shib.oit.duke.edu,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/jocn,shibboleth.usc.edu,7,100.00%,7,0.00%,4.14,0:00:16,0,$0.00,0.00%
/loi/jocn,shibboleth2.uchicago.edu,7,0.00%,0,0.00%,3.14,0:03:57,0,$0.00,0.00%
/loi/jocn,shibbolethidp2.bham.ac.uk,7,100.00%,7,0.00%,6.29,0:01:28,0,$0.00,0.00%
/loi/jocn,sogou,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/jocn,sso.brown.edu,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/jocn,sv2qt7zb3k.search.serialssolutions.com,7,100.00%,7,0.00%,4.14,0:00:38,0,$0.00,0.00%
/loi/jocn,sydney.primo.exlibrisgroup.com,7,100.00%,7,0.00%,56.14,0:04:57,0,$0.00,0.00%
/loi/jocn,tm3xa4ur3u.search.serialssolutions.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/jocn,tm3xa4ur3u.search.serialssolutions.com.ez.wul.waseda.ac.jp,7,100.00%,7,0.00%,4.14,0:00:22,0,$0.00,0.00%
/loi/jocn,tosyosv,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/jocn,ulrichsweb.serialssolutions.com,7,0.00%,0,0.00%,6.29,0:00:16,0,$0.00,0.00%
/loi/jocn,ulrichsweb.serialssolutions.com.pc124152.oulu.fi:8080,7,100.00%,7,0.00%,8.29,0:00:28,0,$0.00,0.00%
/loi/jocn,uosc.primo.exlibrisgroup.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/jocn,uq.userservices.exlibrisgroup.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/jocn,us.search.yahoo.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/jocn,ustcproxy.yitlink.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/jocn,uwinnipeg.idm.oclc.org,7,100.00%,7,0.00%,14.57,0:01:29,0,$0.00,0.00%
/loi/jocn,va8ef7lf8s.search.serialssolutions.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/jocn,vr2pk9sx9w.search.serialssolutions.com,7,0.00%,0,0.00%,5.14,0:00:40,0,$0.00,0.00%
/loi/jocn,vs2ga4mq9g.search.serialssolutions.com,7,100.00%,7,0.00%,16.57,0:03:17,0,$0.00,0.00%
/loi/jocn,web.a.ebscohost.com,7,0.00%,0,0.00%,14.57,0:15:22,0,$0.00,0.00%
/loi/jocn,web.b.ebscohost.com,7,0.00%,0,0.00%,3.14,0:00:31,0,$0.00,0.00%
/loi/jocn,web.b.ebscohost.com.pallas2.tcl.sc.edu,7,100.00%,7,0.00%,4.14,0:00:53,0,$0.00,0.00%
/loi/jocn,weblogin.uu.se,7,100.00%,7,0.00%,6.29,0:01:06,0,$0.00,0.00%
/loi/jocn,welch.jhmi.edu,7,100.00%,7,0.00%,4.14,0:00:29,0,$0.00,0.00%
/loi/jocn,whelf-bangor.alma.exlibrisgroup.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/jocn,whelf-bangor.userservices.exlibrisgroup.com,7,0.00%,0,0.00%,17.71,0:35:29,0,$0.00,0.00%
/loi/jocn,wm.alma.exlibrisgroup.com,7,100.00%,7,0.00%,18.71,0:01:49,0,$0.00,0.00%
/loi/jocn,yt8me6wj8q.search.serialssolutions.com,7,100.00%,7,0.00%,4.14,0:00:19,0,$0.00,0.00%
/loi/leon,google,"4,214",71.17%,"2,999",22.97%,6.19,0:03:03,0,$0.00,0.00%
/loi/leon,Adwords,"3,785",81.35%,"3,079",78.26%,1.27,0:00:28,0,$0.00,0.00%
/loi/leon,AdWords,"2,322",88.72%,"2,060",78.38%,1.29,0:00:13,0,$0.00,0.00%
/loi/leon,Facebook,"1,885",73.00%,"1,376",56.76%,2.03,0:01:13,0,$0.00,0.00%
/loi/leon,(direct),"1,558",75.22%,"1,172",13.09%,7.35,0:04:29,0,$0.00,0.00%
/loi/leon,facebook.com,560,0.00%,0,0.00%,8.88,0:04:22,0,$0.00,0.00%
/loi/leon,Twitter,502,46.41%,233,92.83%,1.09,0:00:23,0,$0.00,0.00%
/loi/leon,mitpress.mit.edu,160,54.38%,87,9.38%,5.32,0:03:05,0,$0.00,0.00%
/loi/leon,CAA News,73,79.45%,58,30.14%,3.1,0:02:01,0,$0.00,0.00%
/loi/leon,email,73,20.55%,15,30.14%,2.79,0:00:33,0,$0.00,0.00%
/loi/leon,mc,66,43.94%,29,22.73%,5.08,0:03:20,0,$0.00,0.00%
/loi/leon,sciart,66,66.67%,44,10.61%,3.42,0:00:07,0,$0.00,0.00%
/loi/leon,en.wikipedia.org,51,86.27%,44,29.41%,3.43,0:00:17,0,$0.00,0.00%
/loi/leon,exsd.art,51,43.14%,22,29.41%,8.14,0:03:42,0,$0.00,0.00%
/loi/leon,bing,44,100.00%,44,15.91%,5.8,0:01:30,0,$0.00,0.00%
/loi/leon,l.facebook.com,36,80.56%,29,0.00%,16.58,0:07:14,0,$0.00,0.00%
/loi/leon,m.facebook.com,36,100.00%,36,61.11%,1.42,0:00:14,0,$0.00,0.00%
/loi/leon,mitpressjournals.org,36,0.00%,0,0.00%,61.25,0:43:35,0,$0.00,0.00%
/loi/leon,scholar.google.com,36,0.00%,0,0.00%,7.69,0:09:44,0,$0.00,0.00%
/loi/leon,duckduckgo.com,29,100.00%,29,24.14%,30.38,0:16:28,0,$0.00,0.00%
/loi/leon,mitp-dev.mit.edu,29,24.14%,7,0.00%,3,0:00:15,0,$0.00,0.00%
/loi/leon,researchgate.net,29,100.00%,29,24.14%,4.28,0:01:25,0,$0.00,0.00%
/loi/leon,rzblx1.uni-regensburg.de,29,75.86%,22,0.00%,3.28,0:00:10,0,$0.00,0.00%
/loi/leon,t.co,29,24.14%,7,75.86%,1.76,0:00:04,0,$0.00,0.00%
/loi/leon,usebackpack.com,29,24.14%,7,0.00%,18.07,0:03:47,0,$0.00,0.00%
/loi/leon,baidu,22,100.00%,22,0.00%,3.95,0:00:27,0,$0.00,0.00%
/loi/leon,bibliotheque.ensad.fr,22,68.18%,15,0.00%,8.27,0:03:02,0,$0.00,0.00%
/loi/leon,ezb.uni-regensburg.de,22,31.82%,7,31.82%,7.27,0:01:06,0,$0.00,0.00%
/loi/leon,hccclibrary.net,22,100.00%,22,0.00%,11.91,0:01:20,0,$0.00,0.00%
/loi/leon,idp.goldsmiths.ac.uk,22,31.82%,7,0.00%,25.14,0:06:38,0,$0.00,0.00%
/loi/leon,mit-stag.literatumonline.com,22,0.00%,0,0.00%,11.23,0:05:42,0,$0.00,0.00%
/loi/leon,scholar.google.si,22,0.00%,0,0.00%,7.27,0:02:03,0,$0.00,0.00%
/loi/leon,eds.a.ebscohost.com,15,100.00%,15,46.67%,2.4,0:00:03,0,$0.00,0.00%
/loi/leon,engine.surfconext.nl,15,0.00%,0,46.67%,1.47,0:09:20,0,$0.00,0.00%
/loi/leon,landing_page,15,0.00%,0,0.00%,11.67,0:01:49,0,$0.00,0.00%
/loi/leon,leonardo.info,15,46.67%,7,0.00%,83.47,1:00:00,0,$0.00,0.00%
/loi/leon,login.proxy.bidig.areandina.edu.co,15,100.00%,15,46.67%,1.47,0:00:00,0,$0.00,0.00%
/loi/leon,mu5em8zh4m.search.serialssolutions.com,15,46.67%,7,0.00%,1.93,0:00:37,0,$0.00,0.00%
/loi/leon,nid.edu,15,46.67%,7,46.67%,2.4,0:01:30,0,$0.00,0.00%
/loi/leon,proxy.bidig.areandina.edu.co,15,100.00%,15,0.00%,3.87,0:00:33,0,$0.00,0.00%
/loi/leon,resolver.ebscohost.com.ezproxy.uniroma1.it,15,100.00%,15,0.00%,1.93,0:00:54,0,$0.00,0.00%
/loi/leon,scholar.google.co.kr,15,0.00%,0,0.00%,27.2,0:10:19,0,$0.00,0.00%
/loi/leon,scopus.com,15,100.00%,15,0.00%,6.8,0:04:23,0,$0.00,0.00%
/loi/leon,sherpa.ac.uk,15,46.67%,7,0.00%,4.87,0:01:16,0,$0.00,0.00%
/loi/leon,solent.alma.exlibrisgroup.com,15,100.00%,15,46.67%,2.4,0:01:28,0,$0.00,0.00%
/loi/leon,ucca.ent.sirsidynix.net.uk,15,46.67%,7,0.00%,6.33,0:02:51,0,$0.00,0.00%
/loi/leon,vs2ga4mq9g.search.serialssolutions.com,15,46.67%,7,0.00%,9.73,0:01:21,0,$0.00,0.00%
/loi/leon,yahoo,15,100.00%,15,0.00%,3.87,0:01:33,0,$0.00,0.00%
/loi/leon,0-eds.b.ebscohost.com.librarycat.risd.edu,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,access.openlink.ssu.ac.kr,7,100.00%,7,0.00%,10.43,0:14:30,0,$0.00,0.00%
/loi/leon,artmargins.com,7,0.00%,0,0.00%,8.29,0:02:30,0,$0.00,0.00%
/loi/leon,catalog.lib.kyushu-u.ac.jp,7,0.00%,0,0.00%,10.43,0:01:37,0,$0.00,0.00%
/loi/leon,catalogue.solent.ac.uk,7,100.00%,7,0.00%,4.14,0:05:00,0,$0.00,0.00%
/loi/leon,clientcenter.serialssolutions.com,7,0.00%,0,0.00%,2.14,0:00:03,0,$0.00,0.00%
/loi/leon,cv8kl8wa9k.search.serialssolutions.com,7,0.00%,0,0.00%,4.14,0:01:02,0,$0.00,0.00%
/loi/leon,duckduckgo,7,100.00%,7,0.00%,2.14,0:00:21,0,$0.00,0.00%
/loi/leon,ecosia.org,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/leon,eddiecompart.wordpress.com,7,0.00%,0,0.00%,4.14,0:00:03,0,$0.00,0.00%
/loi/leon,ejournals.ebsco.com.openlink.ssu.ac.kr:8080,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,en.m.wikipedia.org,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/leon,eu.alma.exlibrisgroup.com,7,0.00%,0,0.00%,8.29,0:07:21,0,$0.00,0.00%
/loi/leon,facebook,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,folk.uio.no,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,fr.wikipedia.org,7,0.00%,0,0.00%,9.43,0:01:12,0,$0.00,0.00%
/loi/leon,gatesso.sinica.edu.tw,7,0.00%,0,0.00%,16.57,0:01:49,0,$0.00,0.00%
/loi/leon,google.infinitynewtab.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,guides.bibliotheques.uqam.ca,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,hootsuite,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/leon,hu-berlin.userservices.exlibrisgroup.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,hyperfun.org,7,100.00%,7,0.00%,6.29,0:00:45,0,$0.00,0.00%
/loi/leon,iam.atypon.com,7,0.00%,0,0.00%,22.86,0:04:36,0,$0.00,0.00%
/loi/leon,jira.atypon.com,7,0.00%,0,0.00%,8.29,0:00:44,0,$0.00,0.00%
/loi/leon,khm.de,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,libproxy.rpi.edu,7,0.00%,0,0.00%,16.57,0:12:03,0,$0.00,0.00%
/loi/leon,library.cityofglasgowcollege.ac.uk,7,0.00%,0,0.00%,3.14,0:05:55,0,$0.00,0.00%
/loi/leon,login.proxy.lib.sfu.ca,7,100.00%,7,0.00%,4.14,0:00:29,0,$0.00,0.00%
/loi/leon,mail.google.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/leon,mica.libapps.com,7,0.00%,0,0.00%,2.14,0:00:23,0,$0.00,0.00%
/loi/leon,mica.primo.exlibrisgroup.com,7,0.00%,0,0.00%,2.14,0:00:26,0,$0.00,0.00%
/loi/leon,mit.worldcat.org,7,0.00%,0,0.00%,8.29,0:00:49,0,$0.00,0.00%
/loi/leon,mitpressjournals.mit.edu,7,0.00%,0,0.00%,3.14,0:05:30,0,$0.00,0.00%
/loi/leon,myuca.uca.ac.uk,7,0.00%,0,0.00%,3.14,0:00:07,0,$0.00,0.00%
/loi/leon,owa.fbcon.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/leon,resolver.ebscohost.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,resolver.ebscohost.com.ezproxybib.pucp.edu.pe:2048,7,100.00%,7,0.00%,4.14,0:01:15,0,$0.00,0.00%
/loi/leon,search.crossref.org,7,0.00%,0,0.00%,4.14,0:26:27,0,$0.00,0.00%
/loi/leon,search.mysearch.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/leon,sfx-serv.lib.rpi.edu,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/leon,sfxeu10.hosted.exlibrisgroup.com,7,100.00%,7,0.00%,14.57,0:20:55,0,$0.00,0.00%
/loi/leon,sro.sussex.ac.uk,7,100.00%,7,0.00%,31.14,0:11:03,0,$0.00,0.00%
/loi/leon,terminalfour.ru.ac.za,7,0.00%,0,0.00%,6.29,0:00:53,0,$0.00,0.00%
/loi/leon,ucelinks-cdlib-org.libproxy.berkeley.edu,7,100.00%,7,0.00%,6.29,0:01:02,0,$0.00,0.00%
/loi/leon,unc.summon.serialssolutions.com,7,0.00%,0,0.00%,14.57,0:01:38,0,$0.00,0.00%
/loi/leon,utdallas.edu,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/leon,webpac.lib.nthu.edu.tw,7,100.00%,7,0.00%,4.14,0:00:19,0,$0.00,0.00%
/loi/ling,google,"8,334",37.90%,"3,159",9.70%,7.88,0:02:50,0,$0.00,0.00%
/loi/ling,(direct),"5,277",27.72%,"1,463",19.73%,4.23,0:01:20,0,$0.00,0.00%
/loi/ling,yahoo,197,48.22%,95,7.61%,8.27,0:02:52,0,$0.00,0.00%
/loi/ling,baidu,160,59.38%,95,0.00%,11.01,0:03:49,0,$0.00,0.00%
/loi/ling,bing,153,66.67%,102,4.58%,6.8,0:01:39,0,$0.00,0.00%
/loi/ling,202.193.70.166:8020,138,94.93%,131,15.94%,10.92,0:03:30,0,$0.00,0.00%
/loi/ling,resolver.ebscohost.com,124,5.65%,7,12.10%,6.1,0:01:27,0,$0.00,0.00%
/loi/ling,en.wikipedia.org,109,66.97%,73,6.42%,4.4,0:02:29,0,$0.00,0.00%
/loi/ling,catalog-lib-kyushu-u-ac-jp.anywhere.lib.kyushu-u.ac.jp,87,8.05%,7,0.00%,6.2,0:00:31,0,$0.00,0.00%
/loi/ling,rzblx1.uni-regensburg.de,73,39.73%,29,0.00%,6.29,0:03:59,0,$0.00,0.00%
/loi/ling,shibboleth.mcgill.ca,73,9.59%,7,0.00%,4.38,0:00:30,0,$0.00,0.00%
/loi/ling,yj3eg6at9n.search.serialssolutions.com,73,60.27%,44,20.55%,7.38,0:03:29,0,$0.00,0.00%
/loi/ling,cn.bing.com,66,43.94%,29,0.00%,8.94,0:01:40,0,$0.00,0.00%
/loi/ling,linguistics.mit.edu,66,66.67%,44,33.33%,1.88,0:00:44,0,$0.00,0.00%
/loi/ling,mitpress.mit.edu,66,77.27%,51,22.73%,7.71,0:01:58,0,$0.00,0.00%
/loi/ling,192.168.0.216:8036,51,0.00%,0,13.73%,1.86,0:00:01,0,$0.00,0.00%
/loi/ling,daito.ac.jp,51,0.00%,0,0.00%,26.39,0:03:59,0,$0.00,0.00%
/loi/ling,eu.alma.exlibrisgroup.com,51,56.86%,29,0.00%,16.41,0:03:24,0,$0.00,0.00%
/loi/ling,scholar.google.com,51,0.00%,0,0.00%,16.84,0:03:51,0,$0.00,0.00%
/loi/ling,sfx9.usaco.co.jp,51,13.73%,7,0.00%,9.71,0:01:15,0,$0.00,0.00%
/loi/ling,ezb.uni-regensburg.de,44,50.00%,22,0.00%,7.45,0:00:55,0,$0.00,0.00%
/loi/ling,home.uni-leipzig.de,44,0.00%,0,0.00%,6.95,0:05:07,0,$0.00,0.00%
/loi/ling,id.fnshr.info,44,65.91%,29,15.91%,6.3,0:02:24,0,$0.00,0.00%
/loi/ling,library.yu.edu.jo,44,100.00%,44,0.00%,3.64,0:02:52,0,$0.00,0.00%
/loi/ling,web.a.ebscohost.com,44,34.09%,15,15.91%,6.77,0:00:24,0,$0.00,0.00%
/loi/ling,catalog.lib.kyushu-u.ac.jp,36,41.67%,15,19.44%,4.44,0:00:40,0,$0.00,0.00%
/loi/ling,cognet.mit.edu,36,19.44%,7,19.44%,3.22,0:00:10,0,$0.00,0.00%
/loi/ling,facebook.com,36,0.00%,0,0.00%,4.86,0:00:46,0,$0.00,0.00%
/loi/ling,musashi-jc.ac.jp,36,80.56%,29,0.00%,2.64,0:04:19,0,$0.00,0.00%
/loi/ling,nlopac.lib.fukuoka-u.ac.jp,36,80.56%,29,0.00%,14.97,0:10:17,0,$0.00,0.00%
/loi/ling,en.m.wikipedia.org,29,51.72%,15,75.86%,1.52,0:01:14,0,$0.00,0.00%
/loi/ling,lib.daegu.ac.kr,29,75.86%,22,0.00%,2.52,0:00:02,0,$0.00,0.00%
/loi/ling,login.stanford.edu,29,0.00%,0,0.00%,4,0:00:11,0,$0.00,0.00%
/loi/ling,MC,29,75.86%,22,24.14%,2.28,0:00:06,0,$0.00,0.00%
/loi/ling,msso.lib.nccu.edu.tw,29,24.14%,7,0.00%,12.31,0:09:04,0,$0.00,0.00%
/loi/ling,ou-idp.auth.osaka-u.ac.jp,29,24.14%,7,0.00%,9.03,0:02:18,0,$0.00,0.00%
/loi/ling,ru.wikipedia.org,29,100.00%,29,0.00%,11.03,0:01:41,0,$0.00,0.00%
/loi/ling,scholar.google.co.jp,29,0.00%,0,51.72%,1.52,0:00:01,0,$0.00,0.00%
/loi/ling,scholar.google.se,29,0.00%,0,0.00%,5.52,0:00:43,0,$0.00,0.00%
/loi/ling,sfx.usaco.co.jp,29,0.00%,0,24.14%,13.55,0:02:54,0,$0.00,0.00%
/loi/ling,sl.lib.hiroshima-u.ac.jp:3210,29,24.14%,7,0.00%,9.79,0:02:24,0,$0.00,0.00%
/loi/ling,web.b.ebscohost.com,29,24.14%,7,24.14%,3.28,0:00:09,0,$0.00,0.00%
/loi/ling,cognet.mit.edu.proxy.lib.umich.edu,22,31.82%,7,0.00%,5.27,0:03:23,0,$0.00,0.00%
/loi/ling,duckduckgo.com,22,100.00%,22,31.82%,8.27,0:01:26,0,$0.00,0.00%
/loi/ling,ecosia.org,22,100.00%,22,0.00%,2.64,0:00:04,0,$0.00,0.00%
/loi/ling,eds.a.ebscohost.com,22,68.18%,15,0.00%,5.64,0:01:53,0,$0.00,0.00%
/loi/ling,eds.b.ebscohost.com,22,31.82%,7,0.00%,5.27,0:00:30,0,$0.00,0.00%
/loi/ling,idp.shibboleth.ox.ac.uk,22,100.00%,22,0.00%,4.95,0:00:32,0,$0.00,0.00%
/loi/ling,vs2ga4mq9g.search.serialssolutions.com,22,68.18%,15,31.82%,6.95,0:01:14,0,$0.00,0.00%
/loi/ling,10.2.2.32,15,46.67%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/ling,172.19.1.1,15,46.67%,7,0.00%,1.93,0:00:01,0,$0.00,0.00%
/loi/ling,aire.cab.unipd.it:9003,15,46.67%,7,0.00%,8.73,0:01:01,0,$0.00,0.00%
/loi/ling,com.google.android.googlequicksearchbox,15,100.00%,15,46.67%,1.93,0:00:19,0,$0.00,0.00%
/loi/ling,coreej.cceu.org.cn:3410,15,0.00%,0,0.00%,1.93,<00:00:01,0,$0.00,0.00%
/loi/ling,diglib.tmu.edu.tw,15,100.00%,15,0.00%,7.73,0:00:18,0,$0.00,0.00%
/loi/ling,ezb.uni-regensburg.de.proxy.ub.uni-frankfurt.de,15,100.00%,15,0.00%,15.53,0:02:06,0,$0.00,0.00%
/loi/ling,fam.salford.ac.uk,15,46.67%,7,0.00%,28.6,0:31:37,0,$0.00,0.00%
/loi/ling,hr3bn5kd8u.search.serialssolutions.com,15,46.67%,7,0.00%,11.13,0:02:44,0,$0.00,0.00%
/loi/ling,ja.wikipedia.org,15,46.67%,7,0.00%,1.93,0:00:01,0,$0.00,0.00%
/loi/ling,jn2xs2wb8u.search.serialssolutions.com,15,0.00%,0,46.67%,1.47,0:00:03,0,$0.00,0.00%
/loi/ling,lib.ocha.ac.jp,15,46.67%,7,0.00%,10.2,0:01:22,0,$0.00,0.00%
/loi/ling,lib.sjp.ac.lk,15,100.00%,15,0.00%,8.73,0:01:26,0,$0.00,0.00%
/loi/ling,nihon-u.ac.jp,15,100.00%,15,0.00%,3.87,0:00:17,0,$0.00,0.00%
/loi/ling,ru.m.wikipedia.org,15,46.67%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/ling,s.zlsite.com,15,46.67%,7,0.00%,9.73,0:01:13,0,$0.00,0.00%
/loi/ling,saulkripkecenter.org,15,0.00%,0,0.00%,3.87,0:00:38,0,$0.00,0.00%
/loi/ling,sfx-39uvr.hosted.exlibrisgroup.com,15,46.67%,7,0.00%,8.73,0:07:43,0,$0.00,0.00%
/loi/ling,sfx.lib.ouhk.edu.hk,15,46.67%,7,46.67%,1.47,0:00:00,0,$0.00,0.00%
/loi/ling,shib-idp.ucl.ac.uk,15,100.00%,15,0.00%,12.13,0:03:30,0,$0.00,0.00%
/loi/ling,sul-sfx.stanford.edu,15,46.67%,7,0.00%,14.53,0:16:56,0,$0.00,0.00%
/loi/ling,ung.si,15,46.67%,7,46.67%,1.93,0:05:33,0,$0.00,0.00%
/loi/ling,www-lib.tufs.ac.jp,15,0.00%,0,46.67%,1.93,0:00:09,0,$0.00,0.00%
/loi/ling,10.0.0.7,7,100.00%,7,0.00%,3.14,0:00:06,0,$0.00,0.00%
/loi/ling,74.217.196.243,7,0.00%,0,0.00%,7.29,0:00:33,0,$0.00,0.00%
/loi/ling,acnp.unibo.it,7,100.00%,7,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/ling,alphashoppers.co,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/ling,azteca.cichcu.unam.mx:8991,7,0.00%,0,0.00%,7.29,0:00:50,0,$0.00,0.00%
/loi/ling,baidu.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/ling,btk.ppke.hu,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/ling,ce.nihon-u.ac.jp,7,100.00%,7,0.00%,12.43,0:04:14,0,$0.00,0.00%
/loi/ling,clientcenter.serialssolutions.com,7,0.00%,0,0.00%,2.14,0:00:04,0,$0.00,0.00%
/loi/ling,cognet.mit.edu.libproxy.mit.edu,7,100.00%,7,0.00%,8.29,0:00:36,0,$0.00,0.00%
/loi/ling,cognet.mit.edu.proxy2.library.illinois.edu,7,100.00%,7,0.00%,12.43,0:02:43,0,$0.00,0.00%
/loi/ling,digibib.net,7,100.00%,7,0.00%,8.29,0:00:35,0,$0.00,0.00%
/loi/ling,ec2xm3xr4v.search.serialssolutions.com,7,100.00%,7,0.00%,3.14,0:01:24,0,$0.00,0.00%
/loi/ling,eds.a.ebscohost.com.ezproxybib.pucp.edu.pe:2048,7,100.00%,7,0.00%,2.14,0:00:05,0,$0.00,0.00%
/loi/ling,ehu.share.worldcat.org,7,100.00%,7,0.00%,4.14,0:11:13,0,$0.00,0.00%
/loi/ling,encore.ehu.es,7,100.00%,7,0.00%,2.14,0:00:22,0,$0.00,0.00%
/loi/ling,Facebook,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/ling,fondation.org.ma,7,100.00%,7,0.00%,8.29,0:01:22,0,$0.00,0.00%
/loi/ling,hollis.harvard.edu,7,0.00%,0,0.00%,4.14,0:02:22,0,$0.00,0.00%
/loi/ling,iifilologicas.unam.mx,7,100.00%,7,0.00%,9.43,0:02:45,0,$0.00,0.00%
/loi/ling,jira.atypon.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/ling,jp.mg5.mail.yahoo.co.jp,7,100.00%,7,0.00%,6.29,0:00:20,0,$0.00,0.00%
/loi/ling,jweb.kinokuniya.co.jp,7,0.00%,0,0.00%,6.29,0:28:00,0,$0.00,0.00%
/loi/ling,lib-web.kitakyu-u.ac.jp,7,0.00%,0,0.00%,3.14,0:00:34,0,$0.00,0.00%
/loi/ling,lib.dongguk.edu,7,100.00%,7,0.00%,6.29,0:00:58,0,$0.00,0.00%
/loi/ling,lib.jsnu.edu.cn,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/ling,lib.ntnu.edu.tw,7,100.00%,7,0.00%,8.29,0:00:48,0,$0.00,0.00%
/loi/ling,lib.swu.ac.th,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/ling,lib.swu.ac.th.clvpn.swu.ac.th,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/ling,lib.yg.kobe-wu.ac.jp,7,100.00%,7,0.00%,8.29,0:01:54,0,$0.00,0.00%
/loi/ling,library.diu.edu,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/ling,library.handong.edu,7,100.00%,7,0.00%,14.57,0:03:44,0,$0.00,0.00%
/loi/ling,library.hufs.ac.kr,7,0.00%,0,0.00%,3.14,0:00:15,0,$0.00,0.00%
/loi/ling,library.mokpo.ac.kr,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
